      EF                  x                  y                  z                J0_x               J0_y               J0_z               J1_x               J1_y               J1_z               J2_x               J2_y               J2_z      
      12.741000        2306.662565       -2307.320839        2505.611384           0.012410          -0.012473          -3.085557           0.238164          -0.238267          15.563712        2306.411992       -2307.070099        2493.133229
      12.742000        2300.802850       -2301.462554        2503.115457           0.012391          -0.012454          -3.086404           0.239056          -0.239158          15.561480        2300.551403       -2301.210942        2490.640382
      12.743000        2294.887256       -2295.548340        2500.775324           0.012373          -0.012436          -3.087239           0.239928          -0.240031          15.559243        2294.634954       -2295.295873        2488.303321
      12.744000        2288.916022       -2289.578433        2498.589882           0.012355          -0.012419          -3.088063           0.240781          -0.240883          15.557001        2288.662885       -2289.325131        2486.120944
      12.745000        2282.889403       -2283.553090        2496.557991           0.012339          -0.012402          -3.088876           0.241614          -0.241715          15.554753        2282.635451       -2283.298973        2484.092114
      12.746000        2276.807639       -2277.472550        2494.678501           0.012323          -0.012386          -3.089679           0.242427          -0.242528          15.552497        2276.552890       -2277.217636        2482.215683
      12.747000        2270.670979       -2271.337063        2492.950218           0.012307          -0.012370          -3.090471           0.243219          -0.243321          15.550232        2270.415452       -2271.081372        2480.490457
      12.748000        2264.479675       -2265.146881        2491.371925           0.012292          -0.012355          -3.091254           0.243992          -0.244093          15.547957        2264.223390       -2264.890432        2478.915221
      12.749000        2258.233986       -2258.902263        2489.942360           0.012278          -0.012341          -3.092026           0.244745          -0.244846          15.545670        2257.976963       -2258.645076        2477.488716
      12.750000        2251.934145       -2252.603443        2488.660316           0.012264          -0.012327          -3.092789           0.245478          -0.245578          15.543370        2251.676403       -2252.345537        2476.209735
      12.751000        2245.580419       -2246.250686        2487.524453           0.012251          -0.012314          -3.093543           0.246191          -0.246291          15.541056        2245.321977       -2245.992081        2475.076940
      12.752000        2239.173063       -2239.844250        2486.533446           0.012238          -0.012301          -3.094288           0.246884          -0.246984          15.538725        2238.913941       -2239.584965        2474.089008
      12.753000        2232.712336       -2233.384393        2485.685944           0.012225          -0.012288          -3.095025           0.247558          -0.247658          15.536377        2232.452553       -2233.124446        2473.244591
      12.754000        2226.198495       -2226.871372        2484.980807           0.012212          -0.012276          -3.095753           0.248213          -0.248313          15.534012        2225.938069       -2226.610783        2472.542548
      12.755000        2219.631799       -2220.305446        2484.417549           0.012200          -0.012264          -3.096473           0.248850          -0.248949          15.531631        2219.370749       -2220.044233        2471.982391
      12.756000        2213.012510       -2213.686877        2483.994866           0.012188          -0.012252          -3.097185           0.249468          -0.249567          15.529234        2212.750854       -2213.425058        2471.562817
      12.757000        2206.339870       -2207.014914        2483.710861           0.012176          -0.012240          -3.097890           0.250066          -0.250164          15.526817        2206.077628       -2206.752510        2471.281934
      12.758000        2199.614842       -2200.290515        2483.564404           0.012164          -0.012228          -3.098587           0.250645          -0.250744          15.524380        2199.352033       -2200.027543        2471.138612
      12.759000        2192.837652       -2193.513903        2483.554090           0.012152          -0.012215          -3.099278           0.251208          -0.251306          15.521922        2192.574293       -2193.250382        2471.131446
      12.760000        2186.008359       -2186.685138        2483.678827           0.012139          -0.012203          -3.099962           0.251755          -0.251853          15.519439        2185.744465       -2186.421083        2471.259351
      12.761000        2179.127233       -2179.804493        2483.936929           0.012126          -0.012190          -3.100641           0.252287          -0.252385          15.516929        2178.862819       -2179.539918        2471.520641
      12.762000        2172.194520       -2172.872212        2484.325058           0.012113          -0.012177          -3.101314           0.252804          -0.252901          15.514392        2171.929603       -2172.607134        2471.911980
      12.763000        2165.210084       -2165.888159        2484.841730           0.012099          -0.012163          -3.101983           0.253305          -0.253402          15.511830        2164.944680       -2165.622594        2472.431883
      12.764000        2158.173522       -2158.851933        2485.485708           0.012085          -0.012149          -3.102647           0.253790          -0.253887          15.509243        2157.907647       -2158.585897        2473.079112
      12.765000        2151.090287       -2151.768985        2486.249783           0.012070          -0.012134          -3.103308           0.254260          -0.254356          15.506624        2150.823958       -2151.502495        2473.846467
      12.766000        2144.099020       -2144.777962        2486.993467           0.012054          -0.012118          -3.103964           0.254722          -0.254818          15.503968        2143.832244       -2144.511025        2474.593463
      12.767000        2137.258140       -2137.937409        2487.634028           0.012037          -0.012101          -3.104617           0.255173          -0.255270          15.501267        2136.990930       -2137.670038        2475.237378
      12.768000        2130.569657       -2131.249666        2487.877285           0.012019          -0.012083          -3.105267           0.255619          -0.255715          15.498525        2130.302019       -2130.981868        2475.484027
      12.769000        2124.032120       -2124.712982        2487.606584           0.011999          -0.012063          -3.105916           0.256060          -0.256156          15.495744        2123.764062       -2124.444763        2475.216756
      12.770000        2117.646055       -2118.327884        2486.818393           0.011977          -0.012041          -3.106562           0.256490          -0.256586          15.492935        2117.377587       -2118.059257        2474.432019
      12.771000        2111.409351       -2112.092267        2485.506467           0.011953          -0.012017          -3.107206           0.256903          -0.256999          15.490144        2111.140495       -2111.823251        2473.123528
      12.772000        2105.323140       -2106.007253        2483.665375           0.011927          -0.011991          -3.107848           0.257300          -0.257395          15.487381        2105.053913       -2105.737867        2471.285842
      12.773000        2099.387272       -2100.072694        2481.293737           0.011898          -0.011962          -3.108489           0.257681          -0.257777          15.484645        2099.117693       -2099.802954        2468.917581
      12.774000        2093.601968       -2094.288807        2478.390018           0.011867          -0.011932          -3.109129           0.258046          -0.258141          15.481935        2093.332055       -2094.018734        2466.017212
      12.775000        2087.967611       -2088.655978        2474.953097           0.011834          -0.011898          -3.109766           0.258391          -0.258486          15.479249        2087.697386       -2088.385593        2462.583615
      12.776000        2082.484163       -2083.174169        2470.981369           0.011798          -0.011863          -3.110402           0.258716          -0.258811          15.476585        2082.213648       -2082.903494        2458.615186
      12.777000        2077.151765       -2077.843520        2466.473423           0.011761          -0.011825          -3.111037           0.259021          -0.259116          15.473942        2076.880984       -2077.572579        2454.110517
      12.778000        2072.003310       -2072.696953        2461.415232           0.011718          -0.011783          -3.111663           0.259340          -0.259435          15.471424        2071.732253       -2072.425736        2449.055471
      12.779000        2067.025131       -2067.720707        2455.677742           0.011672          -0.011736          -3.112288           0.259641          -0.259736          15.468609        2066.753818       -2067.449235        2443.321421
      12.780000        2062.225006       -2062.922632        2449.159724           0.011622          -0.011686          -3.112910           0.259920          -0.260015          15.465251        2061.953464       -2062.650930        2436.807383
      12.781000        2057.616463       -2058.316255        2441.835134           0.011567          -0.011632          -3.113529           0.260180          -0.260275          15.461327        2057.344715       -2058.044348        2429.487336
      12.782000        2053.172807       -2053.874882        2433.720223           0.011509          -0.011574          -3.114146           0.260421          -0.260516          15.456811        2052.900876       -2053.602793        2421.377558
      12.783000        2048.909267       -2049.613546        2424.834934           0.011447          -0.011511          -3.114760           0.260644          -0.260739          15.451681        2048.637176       -2049.341295        2412.498013
      12.784000        2044.826199       -2045.532996        2415.088240           0.011380          -0.011445          -3.115372           0.260851          -0.260945          15.445919        2044.553969       -2045.260607        2402.757692
      12.785000        2040.924187       -2041.633621        2404.515960           0.011309          -0.011374          -3.115980           0.261041          -0.261135          15.439509        2040.651837       -2041.361112        2392.192431
      12.786000        2037.203653       -2037.915842        2393.113529           0.011234          -0.011299          -3.116585           0.261217          -0.261311          15.432441        2036.931202       -2037.643232        2380.797673
      12.787000        2033.607363       -2034.322424        2380.935716           0.011155          -0.011220          -3.117186           0.261376          -0.261470          15.424707        2033.334833       -2034.049735        2368.628195
      12.788000        2030.023020       -2030.740947        2368.154446           0.011072          -0.011137          -3.117784           0.261510          -0.261604          15.416303        2029.750438       -2030.468206        2355.855926
      12.789000        2026.444970       -2027.165684        2355.041535           0.010984          -0.011049          -3.118376           0.261633          -0.261727          15.407228        2026.172353       -2026.892908        2342.752684
      12.790000        2022.867016       -2023.590498        2341.631227           0.010892          -0.010957          -3.118963           0.261763          -0.261857          15.397493        2022.594361       -2023.317684        2329.352697
      12.791000        2019.298825       -2020.025061        2327.924752           0.010796          -0.010861          -3.119545           0.261871          -0.261965          15.387090        2019.026158       -2019.752235        2315.657207
      12.792000        2015.740428       -2016.469403        2313.926076           0.010696          -0.010761          -3.120122           0.261959          -0.262053          15.376027        2015.467773       -2016.196589        2301.670171
      12.793000        2012.191790       -2012.923490        2299.640574           0.010592          -0.010657          -3.120693           0.262026          -0.262120          15.364318        2011.919173       -2012.650714        2287.396949
      12.794000        2008.652814       -2009.387224        2285.075028           0.010484          -0.010549          -3.121260           0.262072          -0.262166          15.351979        2008.380258       -2009.114509        2272.844308
      12.795000        2005.123344       -2005.860449        2270.237627           0.010373          -0.010438          -3.121821           0.262098          -0.262192          15.339027        2004.850873       -2005.587820        2258.020420
      12.796000        2001.603156       -2002.342942        2255.137963           0.010257          -0.010323          -3.122377           0.262104          -0.262198          15.325487        2001.330795       -2002.070421        2242.934854
      12.797000        1998.091961       -1998.834412        2239.787036           0.010139          -0.010204          -3.122929           0.262089          -0.262183          15.311383        1997.819733       -1998.562025        2227.598582
      12.798000        1994.589421       -1995.334521        2224.197261           0.010016          -0.010081          -3.123475           0.262054          -0.262148          15.296745        1994.317351       -1995.062291        2212.023991
      12.799000        1991.095120       -1991.842852        2208.382446           0.009890          -0.009955          -3.124017           0.261999          -0.262093          15.281606        1990.823231       -1991.570804        2196.224857
      12.800000        1987.403040       -1988.152837        2194.200403           0.009792          -0.009857          -3.124551           0.262053          -0.262143          15.267999        1987.131195       -1987.880837        2182.056956
      12.801000        1983.364735       -1984.117018        2183.815201           0.009742          -0.009808          -3.125090           0.262713          -0.262802          15.259340        1983.092279       -1983.844408        2171.680951
      12.802000        1979.300543       -1980.055430        2173.623782           0.009694          -0.009760          -3.125624           0.263398          -0.263486          15.250884        1979.027451       -1979.782185        2161.498522
      12.803000        1975.221590       -1975.979068        2163.484217           0.009645          -0.009711          -3.126154           0.264077          -0.264165          15.242429        1974.947868       -1975.705192        2151.367942
      12.804000        1971.127917       -1971.887971        2153.396234           0.009596          -0.009662          -3.126679           0.264752          -0.264840          15.233975        1970.853569       -1971.613469        2141.288938
      12.805000        1967.019586       -1967.782202        2143.359575           0.009546          -0.009612          -3.127200           0.265423          -0.265510          15.225523        1966.744617       -1967.507080        2131.261252
      12.806000        1962.896640       -1963.661803        2133.374075           0.009496          -0.009562          -3.127716           0.266088          -0.266176          15.217072        1962.621055       -1963.386066        2121.284719
      12.807000        1958.759128       -1959.526826        2123.439516           0.009446          -0.009511          -3.128229           0.266749          -0.266836          15.208622        1958.482933       -1959.250478        2111.359123
      12.808000        1954.607097       -1955.377315        2113.555662           0.009395          -0.009460          -3.128736           0.267405          -0.267492          15.200172        1954.330297       -1955.100363        2101.484227
      12.809000        1950.440582       -1951.213307        2103.722351           0.009343          -0.009409          -3.129240           0.268055          -0.268142          15.191723        1950.163184       -1950.935756        2091.659868
      12.810000        1946.259635       -1947.034853        2093.939362           0.009291          -0.009357          -3.129739           0.268700          -0.268787          15.183275        1945.981644       -1946.756709        2081.885826
      12.811000        1942.064312       -1942.842009        2084.206444           0.009239          -0.009305          -3.130234           0.269340          -0.269426          15.174827        1941.785734       -1942.563279        2072.161851
      12.812000        1937.854656       -1938.634819        2074.523405           0.009186          -0.009252          -3.130725           0.269974          -0.270059          15.166380        1937.575496       -1938.355507        2062.487749
      12.813000        1933.630712       -1934.413328        2064.890033           0.009133          -0.009199          -3.131211           0.270602          -0.270687          15.157933        1933.350977       -1934.133442        2052.863311
      12.814000        1929.392527       -1930.177583        2055.306119           0.009080          -0.009146          -3.131694           0.271224          -0.271309          15.149487        1929.112224       -1929.897128        2043.288325
      12.815000        1925.140149       -1925.927631        2045.771451           0.009026          -0.009092          -3.132172           0.271840          -0.271925          15.141041        1924.859283       -1925.646615        2033.762582
      12.816000        1920.873623       -1921.663519        2036.285827           0.008971          -0.009037          -3.132646           0.272449          -0.272534          15.132596        1920.592202       -1921.381947        2024.285878
      12.817000        1916.592994       -1917.385291        2026.849033           0.008917          -0.008983          -3.133116           0.273053          -0.273137          15.124150        1916.311025       -1917.103171        2014.857999
      12.818000        1912.298232       -1913.092916        2017.461043           0.008862          -0.008928          -3.133581           0.273649          -0.273733          15.115705        1912.015721       -1912.810255        2005.478919
      12.819000        1907.989531       -1908.786590        2008.121326           0.008806          -0.008872          -3.134043           0.274239          -0.274323          15.107260        1907.706486       -1908.503395        1996.148109
      12.820000        1903.666921       -1904.466343        1998.829657           0.008750          -0.008817          -3.134500           0.274823          -0.274907          15.098814        1903.383348       -1904.182620        1986.865343
      12.821000        1899.330350       -1900.132122        1989.586157           0.008694          -0.008761          -3.134954           0.275399          -0.275483          15.090368        1899.046257       -1899.847879        1977.630742
      12.822000        1894.979911       -1895.784021        1980.390461           0.008638          -0.008704          -3.135403           0.275969          -0.276052          15.081922        1894.695304       -1895.499265        1968.443942
      12.823000        1890.615643       -1891.422078        1971.242374           0.008581          -0.008647          -3.135848           0.276531          -0.276614          15.073476        1890.330531       -1891.136817        1959.304746
      12.824000        1886.237599       -1887.046347        1962.141685           0.008524          -0.008590          -3.136290           0.277086          -0.277168          15.065030        1885.951989       -1886.760589        1950.212945
      12.825000        1881.845822       -1882.656871        1953.088219           0.008466          -0.008533          -3.136727           0.277633          -0.277715          15.056583        1881.559722       -1882.370623        1941.168364
      12.826000        1877.440356       -1878.253695        1944.081768           0.008409          -0.008475          -3.137160           0.278173          -0.278255          15.048135        1877.153775       -1877.966965        1932.170793
      12.827000        1873.021242       -1873.836858        1935.122125           0.008350          -0.008417          -3.137590           0.278704          -0.278786          15.039687        1872.734187       -1873.549655        1923.220028
      12.828000        1868.588535       -1869.406416        1926.209096           0.008292          -0.008359          -3.138015           0.279228          -0.279310          15.031239        1868.301014       -1869.118748        1914.315872
      12.829000        1864.142275       -1864.962410        1917.342482           0.008233          -0.008300          -3.138437           0.279744          -0.279826          15.022790        1863.854297       -1864.674285        1905.458129
      12.830000        1859.682505       -1860.504883        1908.522083           0.008174          -0.008241          -3.138855           0.280252          -0.280333          15.014340        1859.394079       -1860.216309        1896.646598
      12.831000        1855.209273       -1856.033881        1899.747709           0.008115          -0.008182          -3.139269           0.280751          -0.280832          15.005889        1854.920407       -1855.744868        1887.881088
      12.832000        1850.722623       -1851.549452        1891.019173           0.008055          -0.008122          -3.139679           0.281242          -0.281323          14.997437        1850.433326       -1851.260007        1879.161414
      12.833000        1846.222601       -1847.051643        1882.468565           0.007995          -0.008062          -3.140085           0.281724          -0.281804          14.988985        1845.932882       -1846.761777        1870.619664
      12.834000        1841.639089       -1842.470344        1874.003352           0.007935          -0.008002          -3.140487           0.282194          -0.282274          14.980532        1841.348960       -1842.180068        1862.163308
      12.835000        1837.057598       -1837.891068        1865.537649           0.007875          -0.007941          -3.140886           0.282656          -0.282735          14.972077        1836.767068       -1837.600391        1853.706458
      12.836000        1832.478115       -1833.313801        1857.071444           0.007814          -0.007881          -3.141281           0.283109          -0.283189          14.963622        1832.187192       -1833.022731        1845.249103
      12.837000        1827.900629       -1828.738532        1848.604729           0.007753          -0.007820          -3.141672           0.283554          -0.283633          14.955165        1827.609322       -1828.447079        1836.791236
      12.838000        1823.325120       -1824.165242        1840.137484           0.007692          -0.007759          -3.142059           0.283991          -0.284070          14.946707        1823.033438       -1823.873413        1828.332836
      12.839000        1818.751598       -1819.593940        1831.669601           0.007630          -0.007697          -3.142443           0.284418          -0.284497          14.938247        1818.459550       -1819.301746        1819.873797
      12.840000        1814.180085       -1815.024645        1823.200879           0.007569          -0.007636          -3.142823           0.284836          -0.284914          14.929786        1813.887681       -1814.732096        1811.413917
      12.841000        1809.610350       -1810.457128        1814.731362           0.007507          -0.007574          -3.143200           0.285244          -0.285322          14.921323        1809.317599       -1810.164232        1802.953238
      12.842000        1805.042688       -1805.891682        1806.260976           0.007445          -0.007512          -3.143573           0.285642          -0.285720          14.912858        1804.749601       -1805.598451        1794.491690
      12.843000        1800.477156       -1801.328242        1797.956994           0.007382          -0.007449          -3.143942           0.286029          -0.286107          14.904392        1800.183745       -1801.034686        1786.196544
      12.844000        1795.833329       -1796.686491        1789.762092           0.007320          -0.007387          -3.144307           0.286401          -0.286479          14.895923        1795.539608       -1796.392625        1778.010476
      12.845000        1791.177067       -1792.032292        1781.610328           0.007257          -0.007324          -3.144669           0.286761          -0.286838          14.887453        1790.883048       -1791.738129        1769.867544
      12.846000        1786.508043       -1787.365318        1773.501407           0.007194          -0.007261          -3.145028           0.287109          -0.287186          14.878980        1786.213739       -1787.070870        1761.767455
      12.847000        1781.825953       -1782.685263        1765.435151           0.007131          -0.007198          -3.145383           0.287446          -0.287523          14.870505        1781.531375       -1782.390541        1753.710029
      12.848000        1777.131205       -1777.992536        1757.411282           0.007068          -0.007135          -3.145735           0.287765          -0.287842          14.862039        1776.836372       -1777.697559        1745.694978
      12.849000        1772.423760       -1773.287098        1749.428507           0.007004          -0.007071          -3.146083           0.288069          -0.288145          14.853580        1772.128687       -1772.991882        1737.721010
      12.850000        1767.698075       -1768.563408        1741.482607           0.006937          -0.007004          -3.146429           0.288366          -0.288442          14.845120        1767.402772       -1768.267962        1729.783915
      12.851000        1762.940022       -1763.807333        1733.554454           0.006871          -0.006938          -3.146772           0.288610          -0.288686          14.836643        1762.644541       -1763.511709        1721.864583
      12.852000        1758.148531       -1759.017802        1725.642346           0.006804          -0.006871          -3.147114           0.288801          -0.288877          14.828146        1757.852925       -1758.722054        1713.961313
      12.853000        1753.323685       -1754.194901        1717.747027           0.006737          -0.006805          -3.147453           0.288938          -0.289014          14.819631        1753.028009       -1753.899082        1706.074849
      12.854000        1748.465485       -1749.338627        1709.867562           0.006671          -0.006738          -3.147791           0.289022          -0.289097          14.811097        1748.169793       -1749.042792        1698.204256
      12.855000        1743.573981       -1744.449032        1702.002524           0.006604          -0.006671          -3.148127           0.289051          -0.289126          14.802544        1743.278326       -1744.153234        1690.348107
      12.856000        1738.646823       -1739.523814        1694.151499           0.006538          -0.006605          -3.148469           0.289021          -0.289096          14.793966        1738.351264       -1739.228113        1682.506003
      12.857000        1733.685060       -1734.563946        1686.316885           0.006475          -0.006542          -3.148829           0.288931          -0.289005          14.785353        1733.389655       -1734.268399        1674.680361
      12.858000        1728.713648       -1729.594414        1678.525025           0.006412          -0.006479          -3.149186           0.288832          -0.288906          14.776746        1728.418405       -1729.299029        1666.897465
      12.859000        1723.732623       -1724.615253        1670.775811           0.006349          -0.006417          -3.149540           0.288723          -0.288797          14.768144        1723.437550       -1724.320039        1659.157207
      12.860000        1718.742014       -1719.626495        1663.069118           0.006287          -0.006354          -3.149891           0.288606          -0.288680          14.759548        1718.447121       -1719.331461        1651.459461
      12.861000        1713.741851       -1714.628167        1655.404808           0.006225          -0.006292          -3.150238           0.288478          -0.288552          14.750959        1713.447147       -1714.333323        1643.804087
      12.862000        1708.732155       -1709.620293        1647.782816           0.006163          -0.006230          -3.150584           0.288342          -0.288415          14.742377        1708.437651       -1709.325647        1636.191023
      12.863000        1703.712954       -1704.602897        1640.203014           0.006102          -0.006169          -3.150926           0.288195          -0.288269          14.733801        1703.418657       -1704.308459        1628.620139
      12.864000        1698.684266       -1699.576000        1632.665311           0.006041          -0.006108          -3.151265           0.288039          -0.288112          14.725232        1698.390187       -1699.281780        1621.091344
      12.865000        1693.646112       -1694.539621        1625.169616           0.005980          -0.006047          -3.151602           0.287872          -0.287945          14.716670        1693.352260       -1694.245629        1613.604548
      12.866000        1688.598507       -1689.493777        1617.715845           0.005919          -0.005987          -3.151936           0.287696          -0.287768          14.708115        1688.304892       -1689.200022        1606.159666
      12.867000        1683.534201       -1684.431212        1610.305002           0.005859          -0.005926          -3.152266           0.287533          -0.287605          14.699578        1683.240810       -1684.137681        1598.757691
      12.868000        1678.456413       -1679.355149        1602.936532           0.005799          -0.005866          -3.152594           0.287372          -0.287445          14.691053        1678.163242       -1679.061838        1591.398073
      12.869000        1673.369183       -1674.269628        1595.609743           0.005739          -0.005806          -3.152918           0.287202          -0.287274          14.682535        1673.076243       -1673.976548        1584.080127
      12.870000        1668.272498       -1669.174637        1588.324593           0.005679          -0.005747          -3.153240           0.287020          -0.287092          14.674024        1667.979799       -1668.881798        1576.803809
      12.871000        1663.166351       -1664.070168        1581.081006           0.005620          -0.005688          -3.153559           0.286827          -0.286898          14.665521        1662.873904       -1663.777582        1569.569044
      12.872000        1658.050754       -1658.956235        1573.878943           0.005561          -0.005629          -3.153875           0.286623          -0.286694          14.657024        1657.758571       -1658.663913        1562.375794
      12.873000        1652.925694       -1653.832824        1566.718375           0.005502          -0.005570          -3.154188           0.286407          -0.286478          14.648536        1652.633785       -1653.540776        1555.224027
      12.874000        1647.791197       -1648.699960        1559.599241           0.005443          -0.005511          -3.154499           0.286180          -0.286251          14.640056        1647.499574       -1648.408198        1548.113683
      12.875000        1642.647249       -1643.557629        1552.521492           0.005385          -0.005453          -3.154806           0.285940          -0.286011          14.631584        1642.355924       -1643.266165        1541.044713
      12.876000        1637.503996       -1638.415949        1545.458588           0.005327          -0.005395          -3.155110           0.285687          -0.285758          14.623146        1637.212982       -1638.124796        1533.990552
      12.877000        1632.359524       -1633.273053        1538.419627           0.005270          -0.005338          -3.155410           0.285424          -0.285494          14.614736        1632.068830       -1632.982221        1526.960301
      12.878000        1627.207936       -1628.123026        1531.424498           0.005214          -0.005281          -3.155707           0.285151          -0.285221          14.606333        1626.917572       -1627.832523        1519.973872
      12.879000        1622.048608       -1622.965241        1524.471803           0.005157          -0.005225          -3.156001           0.284870          -0.284940          14.597941        1621.758581       -1622.675077        1513.029863
      12.880000        1616.882242       -1617.800404        1517.560243           0.005101          -0.005169          -3.156292           0.284581          -0.284651          14.589563        1616.592560       -1617.510584        1506.126972
      12.881000        1611.707942       -1612.627616        1510.690259           0.005046          -0.005113          -3.156581           0.284289          -0.284359          14.581197        1611.418607       -1612.338144        1499.265642
      12.882000        1606.527069       -1607.448239        1503.860936           0.004990          -0.005058          -3.156866           0.283990          -0.284060          14.572844        1606.238089       -1607.159121        1492.444959
      12.883000        1601.339802       -1602.262452        1497.072062           0.004936          -0.005003          -3.157149           0.283685          -0.283754          14.564503        1601.051182       -1601.973695        1485.664708
      12.884000        1596.146308       -1597.070421        1490.323316           0.004881          -0.004949          -3.157429           0.283372          -0.283441          14.556172        1595.858055       -1596.782031        1478.924572
      12.885000        1590.946780       -1591.872341        1483.614639           0.004827          -0.004895          -3.157705           0.283054          -0.283123          14.547853        1590.658899       -1591.584323        1472.224492
      12.886000        1585.741316       -1586.668308        1476.945772           0.004773          -0.004841          -3.157979           0.282729          -0.282797          14.539544        1585.453814       -1586.380670        1465.564208
      12.887000        1580.530152       -1581.458560        1470.316582           0.004720          -0.004788          -3.158250           0.282397          -0.282466          14.531245        1580.243035       -1581.171307        1458.943588
      12.888000        1575.313555       -1576.243362        1463.727005           0.004667          -0.004735          -3.158519           0.282062          -0.282131          14.522958        1575.026825       -1575.956497        1452.362566
      12.889000        1570.091595       -1571.022785        1457.176730           0.004615          -0.004682          -3.158784           0.281723          -0.281791          14.514682        1569.805257       -1570.736312        1445.820832
      12.890000        1564.864425       -1565.796983        1450.665549           0.004563          -0.004631          -3.159046           0.281379          -0.281447          14.506415        1564.578483       -1565.510906        1439.318180
      12.891000        1559.632189       -1560.566099        1444.193258           0.004511          -0.004579          -3.159306           0.281030          -0.281098          14.498158        1559.346648       -1560.280422        1432.854406
      12.892000        1554.394791       -1555.330036        1437.759614           0.004460          -0.004528          -3.159562           0.280677          -0.280745          14.489911        1554.109653       -1555.044764        1426.429266
      12.893000        1549.152638       -1550.089203        1431.364315           0.004410          -0.004478          -3.159816           0.280320          -0.280387          14.481671        1548.867908       -1549.804338        1420.042460
      12.894000        1543.905879       -1544.843749        1425.007297           0.004360          -0.004428          -3.160067           0.279959          -0.280027          14.473439        1543.621560       -1544.559295        1413.693924
      12.895000        1538.654638       -1539.593796        1418.688362           0.004310          -0.004378          -3.160315           0.279595          -0.279662          14.465216        1538.370732       -1539.309756        1407.383461
      12.896000        1533.399028       -1534.339460        1412.407318           0.004262          -0.004329          -3.160560           0.279228          -0.279295          14.457001        1533.115539       -1534.055836        1401.110877
      12.897000        1528.139166       -1529.080855        1406.163964           0.004213          -0.004281          -3.160803           0.278857          -0.278924          14.448793        1527.856095       -1528.797650        1394.875973
      12.898000        1522.875153       -1523.818085        1399.958097           0.004165          -0.004233          -3.161042           0.278483          -0.278550          14.440593        1522.592505       -1523.535302        1388.678546
      12.899000        1517.607097       -1518.551255        1393.789591           0.004118          -0.004186          -3.161279           0.278107          -0.278173          14.432400        1517.324872       -1518.268896        1382.518470
      12.900000        1512.335395       -1513.280764        1387.658171           0.004071          -0.004139          -3.161514           0.277724          -0.277790          14.424232        1512.053600       -1512.998835        1376.395454
      12.901000        1507.059619       -1508.006185        1381.563618           0.004024          -0.004091          -3.161746           0.277346          -0.277412          14.416066        1506.778250       -1507.724682        1370.309297
      12.902000        1501.779984       -1502.727732        1375.506112           0.003977          -0.004044          -3.161974           0.276974          -0.277040          14.407901        1501.499034       -1502.446648        1364.260185
      12.903000        1496.496481       -1497.445395        1369.485966           0.003931          -0.003998          -3.162199           0.276604          -0.276669          14.399738        1496.215947       -1497.164727        1358.248427
      12.904000        1491.208945       -1492.159011        1363.505641           0.003886          -0.003953          -3.162420           0.276234          -0.276299          14.391580        1490.928826       -1491.878758        1352.276482
      12.905000        1485.917699       -1486.868903        1357.567664           0.003842          -0.003909          -3.162636           0.275862          -0.275928          14.383421        1485.637995       -1486.589066        1346.346879
      12.906000        1480.622005       -1481.574332        1351.671049           0.003799          -0.003867          -3.162848           0.275490          -0.275555          14.375267        1480.342716       -1481.294910        1340.458630
      12.907000        1475.322394       -1476.275831        1345.814724           0.003758          -0.003826          -3.163055           0.275117          -0.275181          14.367120        1475.043519       -1475.996823        1334.610660
      12.908000        1470.018948       -1470.973480        1339.998682           0.003718          -0.003786          -3.163257           0.274743          -0.274807          14.358981        1469.740487       -1470.694887        1328.802959
      12.909000        1464.710444       -1465.666059        1334.223548           0.003680          -0.003748          -3.163454           0.274370          -0.274435          14.350850        1464.432394       -1465.387876        1323.036153
      12.910000        1459.398154       -1460.354836        1328.488806           0.003643          -0.003711          -3.163646           0.273997          -0.274061          14.342730        1459.120514       -1460.077064        1317.309722
      12.911000        1454.082132       -1455.039869        1322.794528           0.003608          -0.003676          -3.163832           0.273622          -0.273686          14.334621        1453.804902       -1454.762508        1311.623739
      12.912000        1448.762498       -1449.721277        1317.140909           0.003574          -0.003642          -3.164013           0.273243          -0.273307          14.326526        1448.485681       -1449.444328        1305.978396
      12.913000        1443.439218       -1444.399025        1311.528028           0.003542          -0.003610          -3.164188           0.272862          -0.272926          14.318444        1443.162814       -1444.122489        1300.373772
      12.914000        1438.112344       -1439.073165        1305.956031           0.003511          -0.003579          -3.164357           0.272478          -0.272542          14.310379        1437.836354       -1438.797044        1294.810009
      12.915000        1432.781908       -1433.743731        1300.425118           0.003483          -0.003550          -3.164519           0.272090          -0.272154          14.302331        1432.506335       -1433.468027        1289.287307
      12.916000        1427.447938       -1428.410749        1294.935524           0.003456          -0.003523          -3.164676           0.271698          -0.271761          14.294303        1427.172784       -1428.135465        1283.805897
      12.917000        1422.110456       -1423.074243        1289.487517           0.003430          -0.003498          -3.164825           0.271300          -0.271363          14.286296        1421.835725       -1422.799382        1278.366047
      12.918000        1416.769476       -1417.734226        1284.081389           0.003406          -0.003474          -3.164968           0.270897          -0.270960          14.278312        1416.495172       -1417.459793        1272.968045
      12.919000        1411.425005       -1412.390707        1278.717461           0.003384          -0.003452          -3.165104           0.270487          -0.270549          14.270353        1411.151134       -1412.116706        1267.612212
      12.920000        1406.077048       -1407.043687        1273.396089           0.003364          -0.003432          -3.165232           0.270069          -0.270131          14.262421        1405.803614       -1406.770124        1262.298901
      12.921000        1400.725598       -1401.693164        1268.117655           0.003346          -0.003414          -3.165354           0.269643          -0.269705          14.254519        1400.452610       -1401.420046        1257.028490
